Linux 2.6.32-504.12.2.el6.x86_64 (ATCA57-0-0-12) 	11/12/15 	_x86_64_	(2 CPU)

11/12/15 15:55:38
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.80     0.00    38.40     8.00     0.05    9.62   2.71   1.30
dm-6              0.00     0.00    0.00   68.80     0.00 12152.00   176.63     0.18    2.62   1.93  13.26
dm-7              0.00     0.00    0.00    0.20     0.00     1.60     8.00     0.00    3.00   3.00   0.06

11/12/15 16:00:53
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sda               6.20    29.80    0.20   62.00    51.20  9457.60   152.87     0.17    2.78   2.23  13.90
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.80     0.00    22.40     8.00     0.01    2.50   1.79   0.50
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.00    1.60   1.60   0.32
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.00     0.00    48.00     8.00     0.01    2.40   1.03   0.62
dm-6              0.00     0.00    0.00   72.00     0.00  9363.20   130.04     0.16    2.28   1.70  12.22
dm-7              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.00    2.50   1.50   0.18

11/12/15 16:00:58
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sda               6.00    47.00    0.40   86.80    51.20 20894.40   240.20     0.27    3.14   2.39  20.82
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.80     0.00    22.40     8.00     0.00    1.57   0.64   0.18
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.40     0.00    17.60     7.33     0.01    2.42   2.33   0.56
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.00     0.00    32.00     8.00     0.02    4.85   2.00   0.80
dm-6              0.00     0.00    0.00  111.40     0.00 20803.20   186.74     0.27    2.39   1.71  19.10
dm-7              0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.01    2.83   2.25   0.54

11/12/15 16:01:03
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sda               6.20    17.20    0.20   53.00    51.20 21436.80   403.91     0.19    3.65   2.64  14.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.01    7.78   3.11   0.56
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    3.40     0.00    27.20     8.00     0.00    1.29   1.00   0.34
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.00     0.00    32.00     8.00     0.01    3.05   1.50   0.60
dm-6              0.00     0.00    0.00   53.00     0.00 21340.80   402.66     0.17    3.23   2.31  12.26
dm-7              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.01    2.08   2.08   0.54

11/12/15 16:01:08
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sda               6.00    20.00    0.40   55.00    51.20 20497.60   370.92     0.21    3.80   2.66  14.72
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.01    2.83   2.33   0.56
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.20     0.00    41.60     8.00     0.01    2.58   1.65   0.86
dm-6              0.00     0.00    0.00   60.60     0.00 20428.80   337.11     0.20    3.36   2.20  13.32
dm-7              0.00     0.00    0.00    1.00     0.00     8.00     8.00     0.00    4.00   4.00   0.40

11/12/15 16:01:13
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sda               6.00    20.80    0.40   55.00    51.20 20041.60   362.69     0.18    3.30   2.45  13.58
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.40     0.00    27.20     8.00     0.01    2.76   1.71   0.58
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.60     0.00    36.80     8.00     0.01    2.91   1.48   0.68
dm-6              0.00     0.00    0.00   61.20     0.00 19971.20   326.33     0.17    2.83   1.99  12.18
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    3.25   3.25   0.26

11/12/15 16:01:18
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sda               6.00    21.40    0.40   57.40    51.20 20115.20   348.90     0.20    3.41   2.42  13.96
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.01    2.67   2.00   0.48
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    14.40     7.20     0.00    1.30   1.30   0.26
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.00     0.00    48.00     8.00     0.01    2.27   1.13   0.68
dm-6              0.00     0.00    0.00   62.60     0.00 20033.60   320.03     0.20    3.23   2.04  12.74
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:01:23
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sda               6.00    19.80    0.40   54.60    51.20 20360.00   371.11     0.21    3.88   2.65  14.60
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.01    5.08   4.75   1.14
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.00     0.00     8.00     8.00     0.00    1.00   0.20   0.02
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.60     0.00    36.80     8.00     0.01    3.09   1.48   0.68
dm-6              0.00     0.00    0.00   59.20     0.00 20281.60   342.59     0.19    3.26   2.19  12.96
dm-7              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.01    4.56   4.11   0.74

11/12/15 16:01:28
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sda               6.00    20.00    0.40   58.20    51.20 20771.20   355.33     0.23    3.86   2.55  14.94
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.20     0.00    25.60     8.00     0.01    3.31   2.25   0.72
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    14.40     7.20     0.00    2.30   2.30   0.46
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.00     0.00    48.00     8.00     0.03    5.30   1.87   1.12
dm-6              0.00     0.00    0.00   59.40     0.00 20670.40   347.99     0.21    3.55   2.25  13.38
dm-7              0.00     0.00    0.00    1.60     0.00    12.80     8.00     0.00    3.00   2.37   0.38

11/12/15 16:01:33
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    7.00   7.00   0.14
sda               6.00    20.80    1.00   60.00    67.20 20390.40   335.37     0.27    4.50   3.10  18.88
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.20    3.20     1.60    25.60     8.00     0.06   16.47   6.65   2.26
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.00    1.67   0.33   0.04
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.00     0.00    32.00     8.00     0.02    5.25   2.30   0.92
dm-6              0.00     0.00    0.40   63.40    14.40 20305.60   318.50     0.24    3.75   2.55  16.24
dm-7              0.00     0.00    0.00    2.20     0.00    17.60     8.00     0.01    3.00   2.09   0.46

11/12/15 16:01:38
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sda               6.00    24.20    0.40   59.20    51.20 20678.40   347.81     0.20    3.30   2.45  14.62
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.20     0.00    17.60     8.00     0.00    0.91   0.64   0.14
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.20     0.00    16.00     7.27     0.00    1.82   1.82   0.40
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.01    2.41   1.18   0.52
dm-6              0.00     0.00    0.00   67.00     0.00 20601.60   307.49     0.19    2.89   1.98  13.26
dm-7              0.00     0.00    0.00    2.00     0.00    16.00     8.00     0.00    2.20   1.50   0.30

11/12/15 16:01:43
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sda               6.00    20.40    0.40   55.60    51.20 21251.20   380.40     0.19    3.40   2.59  14.52
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.01    6.78   3.89   0.70
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.20     0.00    17.60     8.00     0.00    1.55   1.55   0.34
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.00     0.00    32.00     8.00     0.01    2.20   1.30   0.52
dm-6              0.00     0.00    0.00   60.40     0.00 21166.40   350.44     0.18    2.93   2.11  12.72
dm-7              0.00     0.00    0.00    1.60     0.00    12.80     8.00     0.01    3.25   2.00   0.32

11/12/15 16:01:48
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    0.00   0.00   0.00
sda               6.20    25.80    0.20   55.40    51.20  7246.40   131.25     0.14    2.58   2.14  11.88
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.00     0.00    24.00     8.00     0.01    3.20   2.40   0.72
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    3.60     0.00    27.20     7.56     0.00    1.06   0.78   0.28
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    3.20     0.00    25.60     8.00     0.01    2.12   0.50   0.16
dm-6              0.00     0.00    0.00   64.00     0.00  7169.60   112.03     0.14    2.22   1.68  10.76
