Linux 2.6.32-504.12.2.el6.x86_64 (ATCA57-0-0-4) 	11/12/15 	_x86_64_	(2 CPU)

11/12/15 15:56:23
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.01    4.15   2.69   0.70
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    14.40     7.20     0.01    4.60   3.20   0.64
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.20     0.00    41.60     8.00     0.01    2.04   1.12   0.58
dm-6              0.00     0.00    0.00   66.20     0.00 18723.20   282.83     0.18    2.73   2.00  13.26
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:08:03
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    40.60    0.20   65.00    51.20  1568.00    24.83     0.17    2.54   2.05  13.38
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.20     0.00    25.60     8.00     0.01    3.44   2.50   0.80
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.00     0.00     8.00     8.00     0.00    0.20   0.20   0.02
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.40     0.00    43.20     8.00     0.01    2.07   1.22   0.66
dm-6              0.00     0.00    0.00   84.60     0.00  1481.60    17.51     0.16    1.89   1.52  12.84
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    2.50   2.50   0.20

11/12/15 16:08:08
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    57.60    0.20   83.80    51.20  1870.40    22.88     0.21    2.46   2.18  18.32
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    4.00   4.00   0.08
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.01    2.54   1.54   0.40
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.00     0.00    14.40     7.20     0.00    1.40   1.40   0.28
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.60     0.00    44.80     8.00     0.01    2.36   1.29   0.72
dm-6              0.00     0.00    0.00  118.40     0.00  1790.40    15.12     0.22    1.83   1.43  16.92
dm-7              0.00     0.00    0.00    0.20     0.00     1.60     8.00     0.00    3.00   3.00   0.06

11/12/15 16:08:13
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    55.60    0.20   82.40    51.20  1843.20    22.93     0.20    2.47   2.12  17.54
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.80     0.00    22.40     8.00     0.01    2.71   1.71   0.48
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.00    0.33   0.17   0.02
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.00     0.00    32.00     8.00     0.01    2.55   1.45   0.58
dm-6              0.00     0.00    0.00  117.40     0.00  1777.60    15.14     0.23    1.94   1.40  16.38
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:08:18
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    57.40    0.20   88.20    51.20  1907.20    22.15     0.23    2.55   2.19  19.38
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.00     0.00    24.00     8.00     0.01    2.60   1.40   0.42
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.20     0.00    16.00     7.27     0.00    2.09   1.55   0.34
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.00     0.00    48.00     8.00     0.01    2.47   1.20   0.72
dm-6              0.00     0.00    0.00  120.40     0.00  1825.60    15.16     0.24    1.98   1.50  18.04
dm-7              0.00     0.00    0.00    0.80     0.00     6.40     8.00     0.00    4.00   3.50   0.28

11/12/15 16:08:23
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    54.00    0.40   79.40    51.20  1744.00    22.50     0.21    2.62   2.14  17.08
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.20     0.00    25.60     8.00     0.02    6.38   2.56   0.82
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    2.20     0.00    17.60     8.00     0.01    2.55   1.91   0.42
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.01    2.86   1.73   0.76
dm-6              0.00     0.00    0.00  111.20     0.00  1651.20    14.85     0.21    1.92   1.40  15.54
dm-7              0.00     0.00    0.00    0.20     0.00     1.60     8.00     0.00    3.00   3.00   0.06

11/12/15 16:08:28
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    58.00    0.20   83.20    51.20  1841.60    22.70     0.22    2.68   2.20  18.34
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.40     0.00    19.20     8.00     0.01    2.25   1.83   0.44
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    6.80     0.00    54.40     8.00     0.01    1.71   0.76   0.52
dm-6              0.00     0.00    0.00  119.20     0.00  1768.00    14.83     0.24    1.99   1.46  17.44
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:08:33
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.00    55.60    0.60   79.00    52.80  1832.00    23.68     0.20    2.48   2.25  17.92
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.20    1.00     1.60     8.00     8.00     0.00    3.83   2.67   0.32
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    3.40     0.00    27.20     8.00     0.00    1.18   0.88   0.30
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.60     0.00    36.80     8.00     0.01    2.61   1.52   0.70
dm-6              0.00     0.00    0.00  113.20     0.00  1760.00    15.55     0.21    1.89   1.48  16.72
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:08:38
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               7.40    55.60   35.80   84.60   345.60  1881.60    18.50     0.44    3.63   1.77  21.36
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.20     0.00    25.60     8.00     0.01    2.44   1.81   0.58
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.00    1.00   1.00   0.02
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00   36.80    4.40   294.40    35.20     8.00     0.21    5.16   1.17   4.82
dm-6              0.00     0.00    0.00  119.60     0.00  1820.80    15.22     0.25    2.07   1.55  18.54
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:08:43
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    62.20    0.20   82.40    51.20  8185.60    99.72     0.21    2.59   2.11  17.44
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.40     0.00    27.20     8.00     0.01    1.76   1.29   0.44
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.00    1.56   1.56   0.28
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00   17.20     0.00   137.60     8.00     0.02    1.20   0.26   0.44
dm-6              0.00     0.00    0.00  110.80     0.00  8006.40    72.26     0.22    2.00   1.48  16.40
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:08:48
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    32.20    0.20   68.00    51.20 21395.20   314.46     0.23    3.39   2.53  17.26
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.60     0.00    20.80     8.00     0.01    3.31   2.46   0.64
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    0.20     0.00     0.00     0.00     0.00    2.00   2.00   0.04
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    4.40     0.00    35.20     8.00     0.01    2.95   1.32   0.58
dm-6              0.00     0.00    0.00   85.60     0.00 21339.20   249.29     0.23    2.72   1.87  15.98
dm-7              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00

11/12/15 16:08:53
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    18.40    0.60   57.60    65.60 20851.20   359.40     0.23    3.96   2.63  15.30
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    5.00   5.00   0.10
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    3.00     0.00    24.00     8.00     0.01    3.73   2.13   0.64
dm-1              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-2              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-3              0.00     0.00    0.00    1.80     0.00    14.40     8.00     0.00    1.22   1.22   0.22
dm-4              0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-5              0.00     0.00    0.00    5.80     0.00    46.40     8.00     0.02    4.00   1.86   1.08
dm-6              0.00     0.00    0.40   58.40    14.40 20756.80   353.25     0.21    3.51   2.35  13.80
dm-7              0.00     0.00    0.00    1.20     0.00     9.60     8.00     0.00    3.00   2.33   0.28

11/12/15 16:08:58
Device:         rrqm/s   wrqm/s     r/s     w/s   rsec/s   wsec/s avgrq-sz avgqu-sz   await  svctm  %util
sda               6.20    17.40    0.20   55.00    51.20 20731.20   376.49     0.22    4.03   2.58  14.24
sdb               6.20     0.00    0.20    0.00    51.20     0.00   256.00     0.00    1.00   1.00   0.02
sdc               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00   0.00   0.00
dm-0              0.00     0.00    0.00    2.80     0.00    22.40     8.00     0.01    3.50   2.64   0.74
